,분류,제목,날짜,주소,,,,,,,,,
1176,AI학부 공지사항,All in Care 아카데믹코칭센터 졸업상담소 프로그램 안내..,2020-11-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=305678&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1177,AI학부 공지사항,[ACE] 「제3회 클라시카 시나리오 공모전」 시행 안내..,2020-10-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=304580&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1178,AI학부 공지사항,[중요] 인공지능전공 4학년 재학생 간담회,2020-10-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=304461&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1179,AI학부 공지사항,2020학년도 겨울계절수업 국내학점교류(안동대학교) 신청 안내..,2020-10-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=304224&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1180,AI학부 공지사항,2020학년도 언택트시대 취업역량 강화 프로그램 모집공고 안내..,2020-10-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=304221&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1181,AI학부 공지사항,[대학혁신]2020-2학기 나의 학습법 노하우 공모전 안내..,2020-10-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303932&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1182,AI학부 공지사항,2020학년도 겨울계절수업 국내학점교류(영남대학교) 신청 안내..,2020-10-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303921&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1183,AI학부 공지사항,2020 하반기 온라인 취업박람회 안내,2020-10-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303898&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1184,AI학부 공지사항,［ACE］2020학년도 English Presentation Contest 실시 안내,2020-10-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303860&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1185,AI학부 공지사항,스마트센싱 창의융복합전공 참여학생 모집,2020-10-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303843&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1186,AI학부 공지사항,[중요] 인공지능전공 3학년 재학생 간담회 동영상,2020-10-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303181&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1187,AI학부 공지사항,"[중요] 인공지능전공 1학년, 2학년 재학생 간담회 동영상..",2020-10-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303179&page=39&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1188,AI학부 공지사항,"2020학년도 겨울계절수업 국내학점교류(경북대학교,제주대학교) 신..",2020-10-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=303067&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1189,AI학부 공지사항,[ACE] 2020학년도(겨울) 특별학기 운영 안내,2020-10-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=302588&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1190,AI학부 공지사항,2020학년도 2학기 신입생 및 편입생 대상 창파도서관 이용교육..,2020-10-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=302582&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1191,AI학부 공지사항,"[대학혁신] ""창파사람책도서관"" 11월의 사람책(요리사 배재환) 행사..",2020-10-21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=299660&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1192,AI학부 공지사항,[대학혁신] Patent NOW! 특허캠프 참여학생 모집 홍보 요청..,2020-10-20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=299361&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1193,AI학부 공지사항,"2020학년도 제2학기 부·복수(융복합)전공 및 마이크로전공 신청, ..",2020-10-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=297824&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1194,AI학부 공지사항,2020년 정신건강의 날 기념행사 [마음건강! 우리모두 토닥토닥!!] ..,2020-10-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=297821&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1195,AI학부 공지사항,2020학년도 예비 사회적 기업 동아리 모집 공고 안내..,2020-10-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=297222&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1196,AI학부 공지사항,[ACE] 20-2학기 「교양과정 자기주도로드맵 프로그램(강의페어링 ..,2020-10-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=297219&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1197,AI학부 공지사항,2020-2학기 찾아가는 청년고용정책 홍보 행사 안내 및 협조요청..,2020-10-14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=296401&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1198,AI학부 공지사항,정통대컨설턴트) 정보통신대학 진로&취업 원포인트 특강..,2020-10-13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=295728&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1199,AI학부 공지사항,[스마트센싱-창의융복합] 전공운영안내 및 Pre Capstone Design 안..,2020-10-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=295558&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1200,AI학부 공지사항,2020학년도 겨울 계절수업 운영 안내,2020-10-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=295542&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1201,AI학부 공지사항,"[대학혁신] ""창파사람책도서관"" 여행작가 전명윤 강연행사..",2020-10-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=293860&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1202,AI학부 공지사항,정보통신대학컨설턴트) 취업세미나[학과별 진로취업 원포인트 특강]..,2020-10-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=293799&page=40&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1203,AI학부 공지사항,[한국인터넷교육방송] 온라인 강좌 전액지원 프로그램..,2020-10-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=293721&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1204,AI학부 공지사항,[ACE] 「2020 SW 아이디어 챌린지 공모전」실시 안내,2020-10-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=293646&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1205,AI학부 공지사항,[2020 정보통신대전 (공학제)] 작품 시연동영상 Youtube 링크주소 ..,2020-10-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=293128&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1206,AI학부 공지사항,"2020년도 10월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",2020-10-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=293063&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1207,AI학부 공지사항,[2차년도 SW중심대학사업]제2회 대구경북 SW문제해결능력 경진대회 ..,2020-09-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=290154&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1208,AI학부 공지사항,"파스-타 기반 서비스 개발 및 아이디어 공모전"" 안내..",2020-09-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=290150&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1209,AI학부 공지사항,[정통대 DU혁신사업] ‘재학생 멘토링‘ 프로그램 모집..,2020-09-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=287840&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1210,AI학부 공지사항,[ACE] 2020학년도 2학기 자기설계전공 개발 공모 신청 안내..,2020-09-18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=286341&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1211,AI학부 공지사항,[대학혁신]2020-2학기 (나의 성장을 이끈)DU-좋은 수업 나눔 공모전..,2020-09-18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=286182&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1212,AI학부 공지사항,［ACE］2020학년도 2학기 글쓰기클리닉 프로그램 신청 안내..,2020-09-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=285282&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1213,AI학부 공지사항,대구대학교 지역선도육성사업단 비교과 프로그램 설명회 개최 안내..,2020-09-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=285240&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1214,AI학부 공지사항,[ACE] 2020 DU 전공교육과정 학생 모니터링단 모집 안내..,2020-09-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=285108&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1215,AI학부 공지사항,2020학년도 2학기 영어클리닉 실시 안내,2020-09-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=282595&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1216,AI학부 공지사항,[대학혁신] 2020학년도 『북토피아』참가자 모집 안내..,2020-09-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=282593&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1217,AI학부 공지사항,건양대학교 「2020 Korea Health Datathon 경진대회」개최 안내..,2020-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=282264&page=41&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1218,AI학부 공지사항,2020학년도 제2학기 캡스톤디자인 과제 지원사업 공고 안내..,2020-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=282227&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1219,AI학부 공지사항,2020학년도 제2학기 조기졸업 신청 안내,2020-09-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=281733&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1220,AI학부 공지사항,[지역선도대학 육성사업] NCS역량 강화 중점 교육(온라인강의)..,2020-09-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=281313&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1221,AI학부 공지사항,[대학혁신]2020-2학기 Learning SIG+ 운영 안내,2020-09-01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=280442&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1222,AI학부 공지사항,"정통대컨설턴트) 우경정보기술, 현대정밀 추천채용정보..",2020-08-31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=280207&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1223,AI학부 공지사항,2020-2학기 수강변경(정정) 및 수강허가서 온라인 신청 안내..,2020-08-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=280028&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1224,AI학부 공지사항,2020학년도 제2학기 공통교양 영어교과목 이수 면제 신청 안내..,2020-08-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=279941&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1225,AI학부 공지사항,2020학년도 공학제 신청 안내,2020-08-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=279547&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1226,AI학부 공지사항,"제8회 핀테크 해커톤 및 아이디어, 논문 공모전 홍보..",2020-08-19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=278639&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1227,AI학부 공지사항,[필독공지] 2020학년도-2학기 인공지능전공 수강신청 안내..,2020-08-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277768&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1228,AI학부 공지사항,2020-2학기 국내학점교류(대구가톨릭대학교) 신청 안내..,2020-08-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277760&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1229,AI학부 공지사항,2020-2학기 대학(원) 재학생 등록 안내,2020-08-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277611&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1230,AI학부 공지사항,"2020년도 8월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",2020-08-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277606&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1231,AI학부 공지사항,위성정보 활용 ‘스페이스 해커톤‘ 아이디어 경진대회 개최 안내..,2020-08-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277509&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1232,AI학부 공지사항,SW융합 혁신인재 양성 교육 안내,2020-08-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277503&page=42&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1233,AI학부 공지사항,"[대학혁신] 재학생,복학생들의 동행(재복동) 프로그램 참가자 모집..",2020-08-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277402&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1234,AI학부 공지사항,2020-2학기 국내학점교류(한국교원대학) 신청안내,2020-08-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=277269&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1235,AI학부 공지사항,2020학년도 제1학기 학사학위취득 유예(졸업연기) 신규 및 기간변경..,2020-07-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276922&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1236,AI학부 공지사항,2020-2학기 국내학점교류(대구사이버대학교) 신청안내..,2020-07-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276631&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1237,AI학부 공지사항,2020학년도 학사일정 변경 안내,2020-07-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276560&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1238,AI학부 공지사항,[대학혁신]컨설턴트와 함께하는 학과별 진로취업 원포인트 특강..,2020-07-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276528&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1239,AI학부 공지사항,[신입생 필독 공지] 1학년 전공간담회 영상 및 자료..,2020-07-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276458&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1240,AI학부 공지사항,2020년 2학기 예비군 전입신고 안내,2020-07-24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276375&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1241,AI학부 공지사항,산학협력단 청년TLO육성사업 계약직원 채용 안내,2020-07-24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276362&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1242,AI학부 공지사항,"[대학혁신]2020학년도 ""비대면 상상 플러스(+)프로그램"" 운영 안내..",2020-07-24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276359&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1243,AI학부 공지사항,「언택트 직무박람회」개최 안내,2020-07-24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276260&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1244,AI학부 공지사항,2020-2학기 국내학점교류(금오공과대학교) 신청안내..,2020-07-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276098&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1245,AI학부 공지사항,정통대컨설턴트) 언택트직무박람회 안내문,2020-07-22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=276004&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1246,AI학부 공지사항,"2020-2학기 국내학점교류(숙명여자대학교, 동국대학교) 신청안내..",2020-07-20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=275819&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1247,AI학부 공지사항,2020학년도 제2학기 학교현장실습 신청 안내,2020-07-17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=275583&page=43&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1248,AI학부 공지사항,"2020-2학기 국내학점교류(안동대학교, 영남대학교) 신청안내..",2020-07-17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=275579&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1249,AI학부 공지사항,2020학년도 2학기 학기제 국내현장실습 신청 안내,2020-07-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=275438&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1250,AI학부 공지사항,2020-2학기 휴학(휴학연기)/ 복학 신청기간 안내,2020-07-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=275421&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1251,AI학부 공지사항,2020학년도 후기 일반대학원 신입학(석사과정) 추가모집 안내..,2020-07-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=275418&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1252,AI학부 공지사항,[직원채용] 대구대학교 계약직원(정보전산부) 신규 채용 안내..,2020-07-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=274699&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1253,AI학부 공지사항,2020-2학기 국내학점교류(제주대학교) 신청안내,2020-07-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=274600&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1254,AI학부 공지사항,"2020년도 7월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",2020-07-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=274221&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1255,AI학부 공지사항,"[공학교육혁신센터] 드론제작교육,의수제작교육 홍보..",2020-07-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=274146&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1256,AI학부 공지사항,2020학년도 여름 계절수업 강의실 및 세부일정 안내..,2020-07-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=274142&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1257,AI학부 공지사항,2020학년도 1학기 농어촌희망재단 농림축산식품부 대학 장학생 선..,2020-07-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=274139&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1258,AI학부 공지사항,[IPP형일학습병행제] 하반기 장기현장실습 참여학생 긴급 모집..,2020-07-01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=273909&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1259,AI학부 공지사항,4차 산업혁명 취창업 역량강화 인재양성 프로그램 공고..,2020-07-01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=273880&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1260,AI학부 공지사항,2020-여름 계절수업 국내학점교류(우석대학교) 신청안내..,2020-06-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=273061&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1261,AI학부 공지사항,[필독] 기말고사 대면시험 협조사항 안내,2020-06-19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=271802&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1262,AI학부 공지사항,LINC+ 교육성과 확산 프로그램 공고,2020-06-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=271081&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1263,AI학부 공지사항,2020학년도 제1학기 캡스톤디자인 경진대회 안내,2020-06-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270606&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1264,AI학부 공지사항,2020학년도 여름학기 외국어특강 관련 안내,2020-06-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270604&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1265,AI학부 공지사항,2020년 국가근로장학금 권역별 취업연계 활성화유형(히어로 양성사..,2020-06-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270411&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1266,AI학부 공지사항,정통대컨설턴트) 진로취업카드 작성 안내문,2020-06-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270344&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1267,AI학부 공지사항,2020-1학기 기말고사 수업평가 실시 안내,2020-06-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269691&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1268,AI학부 공지사항,2020학년도 제1학기 응급처치및심폐소생술 교육 신청 안내..,2020-06-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269382&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1269,AI학부 공지사항,"[취업-구인정보] ㈜대구백화점 전산, 웹프로그램 개발부문(신입/..",2020-06-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269213&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1270,AI학부 공지사항,(한국장학재단) 지역우수인재 히어로 양성사업(8기) 참여 학생 모집..,2020-06-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269115&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1271,AI학부 공지사항,2020-여름 계절수업 국내학점교류(대구가톨릭대학교) 신청안내..,2020-06-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268964&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1272,AI학부 공지사항,"2020년도 6월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",2020-06-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268957&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1273,AI학부 공지사항,2020-여름 계절수업 국내학점교류(조선대학교) 신청..,2020-06-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268952&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1274,AI학부 공지사항,2020-여름계절수업 사회봉사 및 헌혈봉사 교과목 수강신청 및 이수..,2020-06-01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268486&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1275,AI학부 공지사항,2020-2학기 국가장학금 필수신청 안내,2020-05-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267417&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1276,AI학부 공지사항,2020-여름 계절수업 국내학점교류(동국대학교) 신청..,2020-05-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267407&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1277,AI학부 공지사항,[경남대학교 빅데이터센터] 데이터 사이언스 및 AI 융합 기반의 빅..,2020-05-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267032&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
